iter	MAE
1666	23.65639587
1667	23.65510895
1668	23.65437788
1669	23.65427007
1670	23.65231253
1671	23.65116695
1672	23.65091395
1673	23.65018951
1674	23.6499753
1675	23.64814805
1676	23.64786465
1677	23.64780242
1678	23.64277475
1679	23.64215574
1680	23.64186583
1681	23.64165801
1682	23.64098267
1683	23.64020571
1684	23.63846957
1685	23.6376614
1686	23.63756931
1687	23.63727263
1688	23.63676644
1689	23.63649733
1690	23.63578555
1691	23.63558321
1692	23.63466372
1693	23.63450743
1694	23.63429038
1695	23.63409412
1696	23.63373692
1697	23.63235309
1698	23.63221508
1699	23.63156885
1700	23.63015411
1701	23.63012377
1702	23.62998873
1703	23.62994736
1704	23.6281161
1705	23.62681971
1706	23.62620611
1707	23.62608511
1708	23.6259861
1709	23.62500485
1710	23.62445177
1711	23.62336133
1712	23.62254598
1713	23.62217103
1714	23.62213742
1715	23.62154064
1716	23.62097592
1717	23.6207915
1718	23.62000816
1719	23.61906417
1720	23.61836788
1721	23.61749093
1722	23.61562932
1723	23.61560451
1724	23.61518695
1725	23.61496304
1726	23.61491796
1727	23.61309631
1728	23.61263715
1729	23.61224572
1730	23.61211895
1731	23.60790401
1732	23.60780938
1733	23.6068605
1734	23.60671208
1735	23.60504617
1736	23.60296028
1737	23.60214365
1738	23.6017411
1739	23.60078261
1740	23.59852604
1741	23.59789089
1742	23.5977433
1743	23.59750022
1744	23.59729698
1745	23.59689792
1746	23.59660752
1747	23.59622712
1748	23.59615858
1749	23.59480119
1750	23.59370034
1751	23.59332792
1752	23.59170056
1753	23.58955306
1754	23.58927999
1755	23.58882837
1756	23.58870682
1757	23.58719175
1758	23.58701227
1759	23.58654044
1760	23.58602295
1761	23.5851541
1762	23.58510079
1763	23.58489146
1764	23.58445785
1765	23.58395035
1766	23.58339845
1767	23.58318806
1768	23.58207218
1769	23.58177531
1770	23.58133173
1771	23.58125783
1772	23.58104157
1773	23.58060908
1774	23.57919933
1775	23.57794587
1776	23.57746127
1777	23.57736118
1778	23.57686677
1779	23.57667671
1780	23.5744917
1781	23.5741182
1782	23.57356616
1783	23.5728378
1784	23.57236794
1785	23.57226449
1786	23.57203088
1787	23.57116314
1788	23.57098322
1789	23.56825841
1790	23.56800548
1791	23.56792702
1792	23.56784116
1793	23.56635991
1794	23.56529776
1795	23.56518514
1796	23.56461561
1797	23.56455584
1798	23.55976885
1799	23.55945022
1800	23.55896698
1801	23.55892594
1802	23.55850357
1803	23.55821182
1804	23.55784004
1805	23.55733299
1806	23.55670951
1807	23.55666354
1808	23.55578584
1809	23.55553839
1810	23.55288043
1811	23.55276283
1812	23.55228908
1813	23.55216625
1814	23.5518423
1815	23.55150879
1816	23.5512832
1817	23.55093261
1818	23.54967853
1819	23.54921029
1820	23.54497383
1821	23.54437228
1822	23.54421923
1823	23.54393264
1824	23.54363531
1825	23.54354391
1826	23.54325546
1827	23.54302917
1828	23.54295054
1829	23.54280959
1830	23.54273519
1831	23.54246323
1832	23.54203231
1833	23.54160881
1834	23.54081306
1835	23.54058998
1836	23.54038409
1837	23.54022312
1838	23.54018956
1839	23.54010804
1840	23.54006362
1841	23.53852279
1842	23.53815281
1843	23.53753893
1844	23.53503525
1845	23.53472809
1846	23.53455009
1847	23.53451864
1848	23.53435216
1849	23.53431758
1850	23.53429495
1851	23.53425397
1852	23.53406006
1853	23.53385851
1854	23.53152004
1855	23.53099795
1856	23.53064697
1857	23.53044938
1858	23.53042238
1859	23.52995542
1860	23.52990467
1861	23.52981978
1862	23.52877546
1863	23.5287088
1864	23.52863867
1865	23.52675433
1866	23.52673305
1867	23.52315371
1868	23.52303166
1869	23.52228265
1870	23.52200969
1871	23.52184376
1872	23.52175414
1873	23.52084733
1874	23.52082364
1875	23.52013915
1876	23.51970703
1877	23.51963661
1878	23.51942545
1879	23.51919498
1880	23.51906568
1881	23.518096
1882	23.51407284
1883	23.51316923
1884	23.51185317
1885	23.51112274
1886	23.51102014
1887	23.5109513
1888	23.51087668
1889	23.51080841
1890	23.51070272
1891	23.50969898
1892	23.50946598
1893	23.50930488
1894	23.50925727
1895	23.50889275
1896	23.50702817
1897	23.50626227
1898	23.50620837
1899	23.50614935
1900	23.50610022
1901	23.50439452
1902	23.50377037
1903	23.50293212
1904	23.50051994
1905	23.49937411
1906	23.49917391
1907	23.49903784
1908	23.49844141
1909	23.49838568
1910	23.49828706
1911	23.49696243
1912	23.49662799
1913	23.49658722
1914	23.49498714
1915	23.49327478
1916	23.49321842
1917	23.49310376
1918	23.49295146
1919	23.49274739
1920	23.49213094
1921	23.49120297
1922	23.4910347
1923	23.49030803
1924	23.48975807
1925	23.48924055
1926	23.48910187
1927	23.48828971
1928	23.48812766
1929	23.4868608
1930	23.48647272
1931	23.48645487
1932	23.48576597
1933	23.48569779
1934	23.48565024
1935	23.48540362
1936	23.48364695
1937	23.48291032
1938	23.48196358
1939	23.48142853
1940	23.48135681
1941	23.48078209
1942	23.48012977
1943	23.47880561
1944	23.47767702
1945	23.47749514
1946	23.47740271
1947	23.47704634
1948	23.47682565
1949	23.47675007
1950	23.47576146
1951	23.4753349
1952	23.47414048
1953	23.47139139
1954	23.46966912
1955	23.46870792
1956	23.4669966
1957	23.4663126
1958	23.46605363
1959	23.46600995
1960	23.46560423
1961	23.46495971
1962	23.46480826
1963	23.46465512
1964	23.46452614
1965	23.46441346
1966	23.46369207
1967	23.4635016
1968	23.4624248
1969	23.46071819
1970	23.45886147
1971	23.45790068
1972	23.45754464
1973	23.45646769
1974	23.45633271
1975	23.45571501
1976	23.45397347
1977	23.4532911
1978	23.45256979
1979	23.45236772
1980	23.45119771
1981	23.45012729
1982	23.45004919
1983	23.44977549
1984	23.4496294
1985	23.44956319
1986	23.44750319
1987	23.4473426
1988	23.44714699
1989	23.44658566
1990	23.44645041
1991	23.44624088
1992	23.44575642
1993	23.44517829
1994	23.44508684
1995	23.44487534
1996	23.4448298
1997	23.44428913
1998	23.44416209
1999	23.44384042
2000	23.44375145
2001	23.44358001
2002	23.4430882
2003	23.44246662
2004	23.44095081
2005	23.43946019
2006	23.43921384
2007	23.4372948
2008	23.43688872
2009	23.43499086
2010	23.43492908
2011	23.43485671
2012	23.43480392
2013	23.43472637
2014	23.43429017
2015	23.4342267
2016	23.43378929
2017	23.43211169
2018	23.43194726
2019	23.42958785
2020	23.42949186
2021	23.42795017
2022	23.42791674
2023	23.42710461
2024	23.42707048
2025	23.42610554
2026	23.42151862
2027	23.42091954
2028	23.42082279
2029	23.42073177
2030	23.41999508
2031	23.41971479
2032	23.41922214
2033	23.41920904
2034	23.4185517
2035	23.41829429
2036	23.41795298
2037	23.41790751
2038	23.41742155
2039	23.41728571
2040	23.41722862
2041	23.41706102
2042	23.41681606
2043	23.41648028
2044	23.41611741
2045	23.41596374
2046	23.41553221
2047	23.41423681
2048	23.41377588
2049	23.41341137
2050	23.41287717
2051	23.41235017
2052	23.41226365
2053	23.41182067
2054	23.41171601
2055	23.4114129
2056	23.41115404
2057	23.41098547
2058	23.40865446
2059	23.40497341
2060	23.40378701
2061	23.40372754
2062	23.40329459
2063	23.40319527
2064	23.40160117
2065	23.40128227
2066	23.40119906
2067	23.40108633
2068	23.40097408
2069	23.40044815
2070	23.40026815
2071	23.40015032
2072	23.39887222
2073	23.39878381
2074	23.39765211
2075	23.39756023
2076	23.39713956
2077	23.39549936
2078	23.39445634
2079	23.39439921
2080	23.39430625
2081	23.39421901
2082	23.39380172
2083	23.39354237
2084	23.39348933
2085	23.39332974
2086	23.39254768
2087	23.39250588
2088	23.39217847
2089	23.39215537
2090	23.39198436
2091	23.391026
2092	23.39087471
2093	23.38951297
2094	23.38869981
2095	23.38853121
2096	23.38608172
2097	23.38603837
2098	23.38569093
2099	23.38520045
2100	23.3836384
2101	23.38321157
2102	23.38295905
2103	23.38268036
2104	23.38238857
2105	23.38145185
2106	23.38117967
2107	23.38108073
2108	23.37861949
2109	23.37843256
2110	23.37745423
2111	23.37735012
2112	23.37707314
2113	23.37697466
2114	23.37660001
2115	23.37617961
2116	23.37607965
2117	23.37545856
2118	23.37535716
2119	23.37503326
2120	23.37152584
2121	23.37037568
2122	23.37032573
2123	23.37011876
2124	23.36957328
2125	23.36928581
2126	23.3690101
2127	23.36829406
2128	23.36818121
2129	23.36726109
2130	23.36680069
2131	23.36664247
2132	23.36654367
2133	23.36643251
2134	23.36633122
2135	23.36593783
2136	23.36577431
2137	23.36545276
2138	23.36456033
2139	23.36449092
2140	23.36395008
2141	23.36268385
2142	23.36260809
2143	23.36021862
2144	23.36015317
2145	23.35830471
2146	23.35699017
2147	23.35695675
2148	23.35683243
2149	23.35648333
2150	23.35633928
2151	23.35575012
2152	23.35566504
2153	23.35539627
2154	23.35529202
2155	23.3545273
2156	23.35386271
2157	23.35330555
2158	23.35279552
2159	23.35241892
2160	23.35146184
2161	23.35100655
2162	23.35046637
2163	23.34959269
2164	23.3490752
2165	23.34705026
2166	23.34701016
2167	23.34608464
2168	23.34593809
2169	23.34578315
2170	23.34567664
2171	23.34565529
2172	23.34540962
2173	23.34535555
2174	23.34501167
2175	23.34473637
2176	23.34464203
2177	23.34422504
2178	23.344091
2179	23.34395117
2180	23.34166099
2181	23.34158088
2182	23.34071847
2183	23.34035591
2184	23.33775556
2185	23.3375953
2186	23.33565888
2187	23.33429255
2188	23.3339965
2189	23.3331352
2190	23.33241533
2191	23.33098175
2192	23.33076635
2193	23.3298616
2194	23.32871185
2195	23.32860346
2196	23.32853932
2197	23.32788248
2198	23.32624102
2199	23.32609825
2200	23.32605705
2201	23.32557563
2202	23.32506936
2203	23.3249812
2204	23.32471261
2205	23.32411769
2206	23.32319945
2207	23.32314964
2208	23.32264158
2209	23.31914453
2210	23.31904749
2211	23.31790689
2212	23.31707157
2213	23.31643623
2214	23.31627457
2215	23.3162068
2216	23.31596832
2217	23.31468622
2218	23.31461752
2219	23.31459307
2220	23.31376539
2221	23.31354263
2222	23.31324866
2223	23.31307665
2224	23.31266855
2225	23.31263702
2226	23.31164051
2227	23.31114546
2228	23.31098026
2229	23.31044412
2230	23.31028301
2231	23.310171
2232	23.30992845
2233	23.30987558
2234	23.30982273
2235	23.3094001
2236	23.30933407
2237	23.30588831
2238	23.30529631
2239	23.30423933
2240	23.30368476
2241	23.30237602
2242	23.30207399
2243	23.30203969
2244	23.30128251
2245	23.30103912
2246	23.30094583
2247	23.30045487
2248	23.29942275
2249	23.29904295
2250	23.29889084
2251	23.29807529
2252	23.29801771
2253	23.29794287
2254	23.29767285
2255	23.29758873
2256	23.2966301
2257	23.29629059
2258	23.29621925
2259	23.29602727
2260	23.29541317
2261	23.29475976
2262	23.29471803
2263	23.29450363
2264	23.29387164
2265	23.29376917
2266	23.29369294
2267	23.29252873
2268	23.29245037
2269	23.29241896
2270	23.29203417
2271	23.29198755
2272	23.29161569
2273	23.29058899
2274	23.28991922
2275	23.28927998
2276	23.28906075
2277	23.28811316
2278	23.28773007
2279	23.28758319
2280	23.28721195
2281	23.2868768
2282	23.28523194
2283	23.28498778
2284	23.28448108
2285	23.28433168
2286	23.28225713
2287	23.28221013
2288	23.28207219
2289	23.28083429
2290	23.2799711
2291	23.2791731
2292	23.27900416
2293	23.27828421
2294	23.27798236
2295	23.27790295
2296	23.27778813
2297	23.27744839
2298	23.2768346
2299	23.2767651
2300	23.27662504
2301	23.27646643
2302	23.27629972
2303	23.27268568
2304	23.27231196
2305	23.27120461
2306	23.27117996
2307	23.27034165
2308	23.26995769
2309	23.26859401
2310	23.26855483
2311	23.26799392
2312	23.26742848
2313	23.26707874
2314	23.26697713
2315	23.26639635
2316	23.26611386
2317	23.26593508
2318	23.26425268
2319	23.26365712
2320	23.26326816
2321	23.26318043
2322	23.2628964
2323	23.26163498
2324	23.26146789
2325	23.26137205
2326	23.26132383
2327	23.26096384
2328	23.26034555
2329	23.25996768
2330	23.25919555
2331	23.25907202
2332	23.25882046
2333	23.25859986
2334	23.25823181
2335	23.25764377
2336	23.25677413
2337	23.25667431
2338	23.25665277
2339	23.25642768
2340	23.2550652
2341	23.25244939
2342	23.25233769
2343	23.25220119
2344	23.25105191
2345	23.25061756
2346	23.2503955
2347	23.25020193
2348	23.24991893
2349	23.24977396
2350	23.24886934
2351	23.24834496
2352	23.24819149
2353	23.24800394
2354	23.24798497
2355	23.2457287
2356	23.24480977
2357	23.24477746
2358	23.24439103
2359	23.24254029
2360	23.24246917
2361	23.24029563
2362	23.23931742
2363	23.23916523
2364	23.23895655
2365	23.23891919
2366	23.23880028
2367	23.23868749
2368	23.23828662
2369	23.23814751
2370	23.23801948
2371	23.23789144
2372	23.23782137
2373	23.23769318
2374	23.23765527
2375	23.23763153
2376	23.23705389
2377	23.23686943
2378	23.23674064
2379	23.23657304
2380	23.23607261
2381	23.23570389
2382	23.23567637
2383	23.23523086
2384	23.23510964
2385	23.23479359
2386	23.23463733
2387	23.23458381
2388	23.2344862
2389	23.2343426
2390	23.23375139
2391	23.2337163
2392	23.23362919
2393	23.23358328
2394	23.23347204
2395	23.23342346
2396	23.23298404
2397	23.23289559
2398	23.23081873
2399	23.22994666
2400	23.22989413
2401	23.22869873
2402	23.22845786
2403	23.22762888
2404	23.22760022
2405	23.22737934
2406	23.2272719
2407	23.22556115
2408	23.22540057
2409	23.22518384
2410	23.22508418
2411	23.22454615
2412	23.22287703
2413	23.2228495
2414	23.22261462
2415	23.21966494
2416	23.21959072
2417	23.21945899
2418	23.21939649
2419	23.21927358
2420	23.21906846
2421	23.21899487
2422	23.21890543
2423	23.21886429
2424	23.21878637
2425	23.21862312
2426	23.21854278
2427	23.21849086
2428	23.2184495
2429	23.21836914
2430	23.21831509
2431	23.21786554
2432	23.21777647
2433	23.21774095
2434	23.21766958
2435	23.21762354
2436	23.21758195
2437	23.21746382
2438	23.21733293
2439	23.21721673
2440	23.21694992
2441	23.21691614
2442	23.21678729
2443	23.21661137
2444	23.21649982
2445	23.21645157
2446	23.21643937
2447	23.21630351
2448	23.21628867
2449	23.21623079
2450	23.21554191
2451	23.21546559
2452	23.21540566
2453	23.21534063
2454	23.21497094
2455	23.21437741
2456	23.21420788
2457	23.21417908
2458	23.21383038
2459	23.21196139
2460	23.21193896
2461	23.21187649
2462	23.21076544
2463	23.21072951
2464	23.21048502
2465	23.21030303
2466	23.21026564
2467	23.20892467
2468	23.2088664
2469	23.20799594
2470	23.20614736
2471	23.20612253
2472	23.20610435
2473	23.20603038
2474	23.20514752
2475	23.20512905
2476	23.20511094
2477	23.20491476
2478	23.20359469
2479	23.20353034
2480	23.20132623
2481	23.20121182
2482	23.20119943
2483	23.20101344
2484	23.19986876
2485	23.19980176
2486	23.19975604
2487	23.19974191
2488	23.19967705
2489	23.19734105
2490	23.19728868
2491	23.19715061
2492	23.19711862
2493	23.19684581
2494	23.19681484
2495	23.19628367
2496	23.19618961
2497	23.19490362
2498	23.19408924
2499	23.19403965
2500	23.19386332
2501	23.19375215
2502	23.19373679
2503	23.19353007
2504	23.1927179
2505	23.1926101
2506	23.19074943
2507	23.18790134
2508	23.18779469
2509	23.18775656
2510	23.18771988
2511	23.18768596
2512	23.18762763
2513	23.18741379
2514	23.18738016
2515	23.18730609
2516	23.18717407
2517	23.18691845
2518	23.18687717
2519	23.18649609
2520	23.18635071
2521	23.18618224
2522	23.18608078
2523	23.18598878
2524	23.18593365
2525	23.18592716
2526	23.18435291
2527	23.18396485
2528	23.18394524
2529	23.18355887
2530	23.18348598
2531	23.18337683
2532	23.18329853
2533	23.18277012
2534	23.18160191
2535	23.18133045
2536	23.18122243
2537	23.1811942
2538	23.18097465
2539	23.18091988
2540	23.18084084
2541	23.18031893
2542	23.18029879
2543	23.18020091
2544	23.18006861
2545	23.18002458
2546	23.17950938
2547	23.17806295
2548	23.17735342
2549	23.17715885
2550	23.17671043
2551	23.17642182
2552	23.17634804
2553	23.17631067
2554	23.17611575
2555	23.17382438
2556	23.17193308
2557	23.17191939
2558	23.17189482
2559	23.17183104
2560	23.17157692
2561	23.17141414
2562	23.17081186
2563	23.17031866
2564	23.17018357
2565	23.1699495
2566	23.16986335
2567	23.16981725
2568	23.16975297
2569	23.1690454
2570	23.16904027
2571	23.16878329
2572	23.16862949
2573	23.16854223
2574	23.16809078
2575	23.16770945
2576	23.16750458
2577	23.16617331
2578	23.16602357
2579	23.16596747
2580	23.16575835
2581	23.16565671
2582	23.16397208
2583	23.16335698
2584	23.16292266
2585	23.16229051
2586	23.16183241
2587	23.15969952
2588	23.15916893
2589	23.1590177
2590	23.15864132
2591	23.15850083
2592	23.15821709
2593	23.15578992
2594	23.15566133
2595	23.15533069
2596	23.1552623
2597	23.15458752
2598	23.15349823
2599	23.15303158
2600	23.15196715
2601	23.15173234
2602	23.15171325
2603	23.15164753
2604	23.15158706
2605	23.15149463
2606	23.15105432
2607	23.15102899
2608	23.15096419
2609	23.15095457
2610	23.15076465
2611	23.1506536
2612	23.15062641
2613	23.15021939
2614	23.15012188
2615	23.1495165
2616	23.14945819
2617	23.14941507
2618	23.14890881
2619	23.14885871
2620	23.1487264
2621	23.14813765
2622	23.14776649
2623	23.14757517
2624	23.14683974
2625	23.14663882
2626	23.14573907
2627	23.145559
2628	23.14533793
2629	23.14405178
2630	23.14392429
2631	23.14380965
2632	23.14246691
2633	23.14227893
2634	23.1416049
2635	23.14100259
2636	23.13937365
2637	23.13932142
2638	23.13908184
2639	23.13888518
2640	23.13882509
2641	23.13877819
2642	23.13823517
2643	23.13817361
2644	23.137933
2645	23.13759065
2646	23.13589161
2647	23.13551291
2648	23.13539028
2649	23.13458289
2650	23.13419133
2651	23.13402913
2652	23.13401483
2653	23.13345279
2654	23.13322431
2655	23.1331568
2656	23.13259433
2657	23.13241201
2658	23.13207812
2659	23.13164927
2660	23.13154044
2661	23.13126989
2662	23.13122
2663	23.13068501
2664	23.13043179
2665	23.13037387
2666	23.12887094
2667	23.12805384
2668	23.12801959
2669	23.12681293
2670	23.1260201
2671	23.12536661
2672	23.1253171
2673	23.12474077
2674	23.12389879
2675	23.12376595
2676	23.12207558
2677	23.12204107
2678	23.12201944
2679	23.12158797
2680	23.12143221
2681	23.12007587
2682	23.11977157
2683	23.11947209
2684	23.11937725
2685	23.11922971
2686	23.11892234
2687	23.11888789
2688	23.11876999
2689	23.11861365
2690	23.11842853
2691	23.11824257
2692	23.11797668
2693	23.11785902
2694	23.11754934
2695	23.11731429
2696	23.11725305
2697	23.1165614
2698	23.11636277
2699	23.11589893
2700	23.11586245
2701	23.11583099
2702	23.115763
2703	23.11485816
2704	23.11463446
2705	23.11431796
2706	23.11395344
2707	23.11391484
2708	23.11369278
2709	23.11328181
2710	23.11278201
2711	23.11275703
2712	23.11243141
2713	23.11196866
2714	23.11193602
2715	23.11156801
2716	23.11142453
2717	23.11085468
2718	23.11081009
2719	23.11043962
2720	23.1097626
2721	23.10896869
2722	23.10873127
2723	23.10856502
2724	23.10851443
2725	23.10841152
2726	23.10753162
2727	23.10706515
2728	23.10665272
2729	23.10663323
2730	23.10616511
2731	23.10613524
2732	23.10609136
2733	23.10578383
2734	23.10574167
2735	23.10554847
2736	23.10502712
2737	23.10491025
2738	23.10455815
2739	23.10433996
2740	23.10426734
2741	23.10365584
2742	23.10357823
2743	23.1013788
2744	23.10130527
2745	23.10120003
2746	23.10034292
2747	23.09989199
2748	23.09984267
2749	23.09978646
2750	23.0997611
2751	23.09951863
2752	23.09946509
2753	23.09895764
2754	23.09842249
2755	23.09764702
2756	23.09685503
2757	23.09664829
2758	23.09526871
2759	23.09210215
2760	23.09082488
2761	23.09073585
2762	23.09058905
2763	23.09023221
2764	23.0900409
2765	23.08987873
2766	23.08948214
2767	23.08854696
2768	23.08830764
2769	23.08696396
2770	23.08593336
2771	23.08589332
2772	23.08522886
2773	23.0851096
2774	23.0847351
2775	23.08439159
2776	23.08435604
2777	23.08356252
2778	23.0828317
2779	23.08259744
2780	23.08191049
2781	23.0818937
2782	23.08179855
2783	23.081483
2784	23.08132222
2785	23.0811386
2786	23.08063177
2787	23.08044269
2788	23.08016765
2789	23.08014059
2790	23.07993236
2791	23.07897444
2792	23.07895866
2793	23.07838894
2794	23.07746792
2795	23.07720954
2796	23.07715547
2797	23.07697467
2798	23.07665222
2799	23.07637526
2800	23.07619454
2801	23.07593077
2802	23.07399775
2803	23.07360424
2804	23.07347575
2805	23.07271724
2806	23.07269942
2807	23.07232498
2808	23.07186759
2809	23.06959811
2810	23.06912087
2811	23.0684328
2812	23.06836944
2813	23.06808545
2814	23.06680014
2815	23.06666377
2816	23.06636587
2817	23.06451668
2818	23.0641667
2819	23.0640761
2820	23.0640682
2821	23.06394104
2822	23.06277495
2823	23.06126465
2824	23.06112761
2825	23.06106026
2826	23.06100411
2827	23.06074796
2828	23.06069327
2829	23.06060636
2830	23.06044776
2831	23.06033333
2832	23.05982569
2833	23.05976104
2834	23.05953555
2835	23.05868797
2836	23.0570403
2837	23.05692567
2838	23.05672564
2839	23.05657048
2840	23.05609146
2841	23.05605533
2842	23.05581868
2843	23.05448166
2844	23.05328359
2845	23.05198501
2846	23.05135673
2847	23.05133498
2848	23.05092925
2849	23.05065213
2850	23.05062863
2851	23.05045445
2852	23.05038927
2853	23.05033433
2854	23.0494864
2855	23.04941729
2856	23.04864478
2857	23.04506642
2858	23.04481647
2859	23.0447269
2860	23.04449007
2861	23.04431638
2862	23.04361572
2863	23.04240153
2864	23.04194378
2865	23.04189104
2866	23.04187583
2867	23.04063931
2868	23.04008429
2869	23.03941516
2870	23.03937037
2871	23.03924534
2872	23.0391094
2873	23.0389456
2874	23.03888653
2875	23.03886422
2876	23.03850973
2877	23.03839855
2878	23.03744705
2879	23.035596
2880	23.03553861
2881	23.0354628
2882	23.03527835
2883	23.03495358
2884	23.03435809
2885	23.03397315
2886	23.03376769
2887	23.03370205
2888	23.03367135
2889	23.03362571
2890	23.03342415
2891	23.03306964
2892	23.03288676
2893	23.03266958
2894	23.03146296
2895	23.03132655
2896	23.03105198
2897	23.02928141
2898	23.02874556
2899	23.02829758
2900	23.02814921
2901	23.02684883
2902	23.0257202
2903	23.02556512
2904	23.02550176
2905	23.02530671
2906	23.0251513
2907	23.02492885
2908	23.02416703
2909	23.02404944
2910	23.02397358
2911	23.02382048
2912	23.0234166
2913	23.02277542
2914	23.02261892
2915	23.02229163
2916	23.02222575
2917	23.0221948
2918	23.01545895
2919	23.01540034
2920	23.01528852
2921	23.01505396
2922	23.01420813
2923	23.01407292
2924	23.01386255
2925	23.01379914
2926	23.01372106
2927	23.01362677
2928	23.01349446
2929	23.01345489
2930	23.01333793
2931	23.01291989
2932	23.01170501
2933	23.0071703
2934	23.00629597
2935	23.0055734
2936	23.00464547
2937	23.00455059
2938	23.00418834
2939	23.00385747
2940	23.00354648
2941	23.00305982
2942	23.00304495
2943	23.00256905
2944	23.00251887
2945	23.00218995
2946	23.00197974
2947	23.00168986
2948	23.00142503
2949	23.00057956
2950	22.99882941
2951	22.9984149
2952	22.998304
2953	22.99784006
2954	22.99729441
2955	22.99630275
2956	22.99610863
2957	22.99605383
2958	22.99546259
2959	22.99538365
2960	22.99528873
2961	22.99461891
2962	22.99422487
2963	22.99418276
2964	22.99416204
2965	22.99369266
2966	22.99342983
2967	22.99333386
2968	22.99322244
2969	22.99302946
2970	22.99302366
2971	22.99269091
2972	22.992604
2973	22.99179835
2974	22.99113457
2975	22.99020248
2976	22.98932956
2977	22.9892365
2978	22.98907327
2979	22.98852441
2980	22.98825519
2981	22.98789937
2982	22.98783259
2983	22.98755441
2984	22.98736681
2985	22.98727034
2986	22.98716244
2987	22.98640199
2988	22.98601267
2989	22.98582265
2990	22.98544715
2991	22.98524204
2992	22.98466629
2993	22.98410856
2994	22.98241588
2995	22.98225571
2996	22.9820123
2997	22.98185332
2998	22.98095784
2999	22.98084539
